recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-25T15:19:06.628Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-25T16:02:50.628Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-25T16:02:50.628Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-25T16:15:34.628Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-25T16:59:35.628Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-25T16:59:35.628Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-25T17:06:54.628Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-25T18:02:16.628Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-25T18:02:16.628Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-25T18:13:46.628Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T08:12:50.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T08:12:50.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T08:26:25.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T09:14:02.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T09:14:02.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T09:22:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T10:16:16.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T10:16:16.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T10:23:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T11:07:31.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T11:07:31.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T11:18:22.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T12:03:30.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T12:03:30.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T12:11:58.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T13:02:58.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T13:02:58.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T13:17:09.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T13:58:46.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T13:58:46.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T14:08:57.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T15:07:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T15:07:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T15:17:24.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T16:09:16.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T16:09:16.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T16:22:47.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T17:16:04.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T17:16:04.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T17:28:33.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T18:06:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T18:06:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T18:13:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T19:08:33.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T19:08:33.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T19:20:15.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T20:05:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T20:05:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T20:16:36.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T21:03:14.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T21:03:14.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T21:17:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T22:05:03.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T22:05:03.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T22:19:22.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-26T23:05:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-26T23:05:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-26T23:17:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T00:11:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T00:11:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T00:19:52.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T01:12:54.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T01:12:54.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T01:25:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T02:19:36.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T02:19:36.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T02:33:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T03:22:21.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T03:22:21.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T03:33:55.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T04:20:14.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T04:20:14.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T04:27:53.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T05:14:30.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T05:14:30.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T05:26:57.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T06:10:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T06:10:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T06:22:32.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T07:14:58.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T07:14:58.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T07:25:32.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T08:15:13.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T08:15:13.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T08:28:39.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T09:14:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T09:14:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T09:28:45.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T10:20:47.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T10:20:47.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T10:35:27.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T11:22:53.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T11:22:53.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T11:34:23.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T12:30:35.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T12:30:35.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T12:45:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T13:28:59.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T13:28:59.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T13:40:28.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T14:27:26.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T14:27:26.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T14:39:57.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T15:29:15.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T15:29:15.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T15:44:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T16:39:01.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T16:39:01.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T16:50:28.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T17:47:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T17:47:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T17:55:56.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T18:44:27.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T18:44:27.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T18:59:18.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T19:44:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T19:44:40.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T19:58:28.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T20:43:54.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T20:43:54.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T20:51:44.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T21:28:52.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T21:28:52.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T21:42:08.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T22:24:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T22:24:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T22:37:33.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-27T23:32:28.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-27T23:32:28.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-27T23:46:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T00:31:55.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T00:31:55.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T00:43:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T01:32:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T01:32:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T01:46:42.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T02:36:13.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T02:36:13.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T02:48:44.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T03:33:23.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T03:33:23.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T03:44:54.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T04:20:16.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T04:20:16.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T04:30:29.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T05:13:08.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T05:13:08.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T05:21:35.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T06:09:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T06:09:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T06:24:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T07:09:59.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T07:09:59.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T07:22:37.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T08:11:04.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T08:11:04.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T08:25:24.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T09:14:11.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T09:14:11.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T09:27:47.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T10:16:37.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T10:16:37.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T10:27:46.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T11:15:34.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T11:15:34.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T11:23:59.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T12:07:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T12:07:05.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T12:19:35.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T13:02:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T13:02:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T13:17:29.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T14:07:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T14:07:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T14:17:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T15:07:01.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T15:07:01.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T15:21:27.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T16:10:24.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T16:10:24.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T16:18:59.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T17:20:32.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T17:20:32.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T17:30:03.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T18:22:46.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T18:22:46.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T18:33:26.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T19:08:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T19:08:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T19:22:04.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T20:05:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T20:05:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T20:13:39.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T20:55:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T20:55:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T21:10:23.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T21:53:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T21:53:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T22:03:26.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T22:53:45.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T22:53:45.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-28T23:05:12.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-28T23:52:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-28T23:52:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T00:05:18.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T01:00:03.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T01:00:03.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T01:11:51.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T01:47:08.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T01:47:08.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T01:58:35.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T02:50:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T02:50:06.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T03:01:43.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T03:37:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T03:37:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T03:45:09.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T04:34:50.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T04:34:50.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T04:46:21.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T05:36:57.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T05:36:57.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T05:50:27.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T06:39:03.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T06:39:03.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T06:47:25.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T07:29:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T07:29:49.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T07:42:37.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T08:29:13.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T08:29:13.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T08:40:45.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T09:38:36.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T09:38:36.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T09:48:29.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T10:42:17.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T10:42:17.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T10:52:50.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T11:43:17.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T11:43:17.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T11:54:31.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T12:42:12.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T12:42:12.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T12:53:41.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T13:44:50.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T13:44:50.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T13:58:42.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T14:39:21.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T14:39:21.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T14:51:46.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T15:33:25.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T15:33:25.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T15:45:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T16:26:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T16:26:07.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T16:36:42.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T17:29:36.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T17:29:36.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
2023-01-29T17:39:54.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Finished
2023-01-29T18:26:10.632Z,/,urn:ngsi-ld:Axis:001,IOT,start,Text,
2023-01-29T18:26:10.632Z,/,urn:ngsi-ld:Axis:001,IOT,Status,Text,Cutting
