OrderDate,Name,OrderStatus,MachineTimestamp,MachineStatus,DeviceName,MachineType
2023-01-25T15:59:44.628Z,Order No.9,Succeded,2023-01-25T16:23:30.628Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-25T15:59:44.628Z,Order No.9,Succeded,2023-01-25T16:24:58.628Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T15:59:44.628Z,Order No.9,Succeded,2023-01-25T16:25:26.628Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T15:59:44.628Z,Order No.9,Succeded,2023-01-25T16:37:49.628Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T15:59:44.628Z,Order No.9,Succeded,2023-01-25T16:39:57.628Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T15:59:44.628Z,Order No.9,Succeded,2023-01-25T16:40:13.628Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T15:59:44.628Z,Order No.9,Succeded,2023-01-25T16:47:18.628Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T16:59:35.628Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T16:59:43.628Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:06:54.628Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:08:16.628Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:08:31.628Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:15:35.628Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:18:42.628Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:18:49.628Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:31:51.628Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:34:13.628Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:34:26.628Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T16:55:32.628Z,Order No.10,Succeded,2023-01-25T17:43:29.628Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:02:16.628Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:02:23.628Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:13:46.628Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:17:11.628Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:17:34.628Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:25:46.628Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:30:07.628Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:30:34.628Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:43:51.628Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:47:16.628Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:47:30.628Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-25T17:53:58.628Z,Order No.11,Succeded,2023-01-25T18:56:54.628Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:12:50.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:13:03.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:26:25.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:27:35.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:27:50.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:35:59.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:38:16.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:38:44.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:50:52.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:52:09.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:52:33.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T08:05:21.632Z,Order No.12,Succeded,2023-01-26T08:59:41.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:14:02.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:14:29.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:22:43.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:24:49.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:25:16.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:33:40.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:35:51.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:36:20.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:49:27.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:50:56.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:51:15.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T09:04:53.632Z,Order No.13,Succeded,2023-01-26T09:56:29.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:16:16.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:16:36.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:23:40.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:27:48.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:28:04.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:35:07.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:37:15.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:37:21.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:44:48.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:48:06.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:48:33.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T10:10:47.632Z,Order No.14,Succeded,2023-01-26T10:54:58.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:07:31.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:07:55.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:18:22.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:21:45.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:22:11.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:28:37.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:30:46.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:31:12.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:45:28.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:47:38.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:47:53.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T11:03:14.632Z,Order No.15,Succeded,2023-01-26T11:56:02.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T12:01:08.632Z,Order No.16,Succeded,2023-01-26T12:03:30.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T12:01:08.632Z,Order No.16,Succeded,2023-01-26T12:03:53.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T12:01:08.632Z,Order No.16,Succeded,2023-01-26T12:11:58.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T12:01:08.632Z,Order No.16,Succeded,2023-01-26T12:13:59.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T12:01:08.632Z,Order No.16,Succeded,2023-01-26T12:14:07.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T12:01:08.632Z,Order No.16,Succeded,2023-01-26T12:20:11.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T12:01:08.632Z,Order No.16,Succeded,2023-01-26T12:21:38.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
