recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-27T03:30:48.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T06:07:28.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T06:07:28.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T06:16:13.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T08:37:05.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T08:37:05.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T08:50:19.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T10:57:00.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T10:57:00.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T11:05:46.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T13:35:27.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T13:35:27.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T13:45:09.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T15:55:55.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T15:55:55.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T16:06:24.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T18:32:34.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T18:32:34.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T18:43:01.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T20:58:52.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T20:58:52.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T21:09:26.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-27T23:33:02.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-27T23:33:02.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-27T23:47:55.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T02:14:47.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T02:14:47.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T02:29:14.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T04:55:00.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T04:55:00.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T05:03:20.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T07:20:19.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T07:20:19.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T07:34:40.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T09:42:39.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T09:42:39.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T09:53:22.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T12:26:20.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T12:26:20.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T12:33:46.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T14:56:52.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T14:56:52.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T15:10:08.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T17:33:07.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T17:33:07.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T17:41:51.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T20:03:06.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T20:03:06.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T20:10:20.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-28T22:32:00.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-28T22:32:00.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-28T22:45:36.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T01:13:03.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T01:13:03.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T01:27:40.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T03:42:04.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T03:42:04.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T03:52:26.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T06:14:19.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T06:14:19.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T06:26:51.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T08:45:25.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T08:45:25.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T08:55:11.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T11:08:38.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T11:08:38.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T11:20:59.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T13:37:03.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T13:37:03.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T13:47:39.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T16:16:06.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T16:16:06.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T16:23:18.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T18:49:09.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T18:49:09.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T19:00:36.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-29T21:37:44.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-29T21:37:44.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-29T21:46:28.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-30T00:13:52.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-30T00:13:52.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-30T00:24:29.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
2023-01-30T02:42:02.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,
2023-01-30T02:42:02.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Trimming 1
2023-01-30T02:55:00.704Z,/,urn:ngsi-ld:Axis:002,IOT,start,Text,Finished
