recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-28T08:15:03.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-28T10:35:12.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-28T10:35:12.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-28T10:48:28.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-28T13:14:00.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-28T13:14:00.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-28T13:21:16.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-28T15:38:13.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-28T15:38:13.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-28T15:50:40.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-28T18:17:08.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-28T18:17:08.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-28T18:27:30.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-28T20:45:10.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-28T20:45:10.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-28T20:54:21.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-28T23:22:53.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-28T23:22:53.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-28T23:30:23.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T01:57:49.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T01:57:49.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T02:11:31.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T04:26:11.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T04:26:11.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T04:34:36.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T06:57:16.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T06:57:16.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T07:06:35.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T09:26:46.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T09:26:46.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T09:35:22.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T11:55:41.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T11:55:41.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T12:03:23.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T14:24:56.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T14:24:56.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T14:36:37.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T17:03:38.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T17:03:38.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T17:12:13.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T19:40:29.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T19:40:29.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T19:51:20.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-29T22:23:12.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-29T22:23:12.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-29T22:34:47.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-30T01:00:59.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-30T01:00:59.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-30T01:11:30.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
2023-01-30T03:31:13.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,
2023-01-30T03:31:13.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Trimming 2
2023-01-30T03:42:03.704Z,/,urn:ngsi-ld:Axis:004,IOT,start,Text,Finished
